Product,Value_EU,Value_NLD,Percentage
600191,108.081,,
20210,107.906,,
30380,107.697,21.082,19.57528993
710900,107.563,12.651,11.76147932
251329,106.933,13.878,12.97822001
180200,106.649,,
845959,105.797,,
551443,105.474,,
520643,104.212,,
150200,103.76,,
90610,103.436,19.489,18.84160254
520612,102.175,,
460191,100.535,4.847,4.821206545
720130,95.777,,
540251,95.589,1.522,1.592233416
282749,95.473,,
950661,95.182,32.106,33.73116766
160210,94.911,10.63,11.19996628
560129,94.772,,
382360,94.223,,
580132,94.17,0.724,0.768822343
284170,91.86,11.5,12.51905073
80810,91.572,,
911011,90.869,3.893,4.284189327
540831,90.235,,
160290,89.418,,
551641,89.41,,
551644,89.365,,
460120,88.855,8.487,9.551516516
284011,88.344,,
20441,88.077,,
540333,87.671,,
960110,87.336,,
282490,87.039,0.184,0.211399488
20622,86.932,17.563,20.20314729
521059,86.915,0.238,0.273830754
70490,86.56,,
293311,86.276,,
140190,86.085,11.597,13.4715688
845012,85.424,67.166,78.62661547
410320,84.457,,
551411,83.746,,
292511,83.691,5.784,6.911137398
780200,83.685,,
20641,83.309,,
600199,82.104,1.53,1.863490208
540784,80.902,,
911440,80.864,54.058,66.85051444
551331,79.582,1.28,1.60840391
410129,79.544,,
550610,79.438,,
482040,79.43,5.871,7.391413823
20743,78.83,6.367,8.076874286
152010,78.795,0.027,0.034266134
50290,78.011,,
280130,77.154,,
845019,76.716,,
170111,76.417,,
230400,76.141,75.838,99.60205408
580121,75.589,7.36,9.736866475
521212,75.209,1.465,1.947905171
761410,74.823,,
854011,74.508,,
392094,74.326,0.247,0.33231978
370253,73.676,,
580131,73.459,,
540781,73.168,5.343,7.302372622
200560,73.121,,
100640,70.914,,
521019,70.894,,
30710,67.909,23.01,33.8835795
720712,67.672,,
551422,67.612,,
490210,67.072,,
847030,66.764,3.433,5.141992691
721121,66.737,0.365,0.546922996
290612,65.16,,
261690,65.036,,
370295,65.004,1.13,1.738354563
230630,64.669,1.835,2.837526481
50590,64.124,,
261710,64.015,,
470790,62.937,10.134,16.1018161
291532,62.763,38.641,61.56652805
721914,62.757,,
550961,62.703,,
681290,62.649,,
280200,62.449,,
290321,61.48,,
170112,60.985,8.192,13.43281135
400610,60.753,,
520641,58.148,,
600242,58.135,,
551323,57.891,,
260300,57.767,0.551,0.953831772
551311,57.302,,
430110,57.05,,
81290,56.552,,
960630,56.286,,
650200,55.791,,
20311,54.657,,
50710,54.503,,
121300,54.213,,
551030,54.078,,
291613,53.593,8.024,14.97210457
550690,53.47,2.512,4.697961474
10210,53.282,,
520419,51.942,,
30264,51.378,10.235,19.92097785
520632,51.322,,
370610,51.068,,
30266,50.169,,
720410,49.994,49.994,100
81020,48.926,48.894,99.9345951
300331,48.804,,
70511,48.79,24.877,50.98790736
550951,48.59,48.59,100
720429,46.966,0.001,0.0021292
844512,46.106,,
391520,45.574,,
540349,45.525,,
551421,45.488,11.216,24.65705241
540332,45.288,,
30219,45.269,,
610729,45.222,,
20690,44.458,8.103,18.22619101
580430,44.041,0.124,0.281555823
551329,43.395,,
150890,43.253,,
910811,42.699,35.944,84.17995738
100610,42.387,,
270111,42.383,27.555,65.01427459
151321,42.249,8.019,18.9803309
100110,42.164,1.687,4.001043544
520513,41.892,,
521011,40.941,,
160530,40.814,5.268,12.90733572
71331,39.687,3.43,8.642628569
120100,39.343,,
284450,39.192,,
81010,38.609,,
852732,37.543,2.42,6.445941987
551339,37.481,,
840110,37.173,,
720293,36.609,32.192,87.93466088
550820,36.112,0.381,1.055050953
550630,35.741,,
292145,35.496,,
270820,34.445,,
811211,34.314,,
580220,34.229,0.001,0.002921499
510530,33.914,3.472,10.23765996
21020,33.036,,
261900,32.291,,
370690,32.275,,
100700,32.061,,
551321,31.336,,
284410,31.265,18.659,59.68015353
521051,31.004,0.145,0.467681589
160239,30.931,,
283190,30.827,,
230620,30.726,,
290242,30.503,,
551313,30.206,,
720610,28.763,,
500200,28.592,,
520642,28.552,,
681250,28.501,7.048,24.72895688
30199,28.311,6.089,21.50754124
470720,28.242,,
520544,27.501,,
290315,27.443,3.038,11.07021827
520613,26.557,,
590492,26.347,,
280521,25.587,,
551442,25.318,10.786,42.60210127
440392,24.313,,
530310,24.194,1.558,6.439613127
290941,24.097,0.146,0.60588455
120710,23.973,,
890800,23.89,4.363,18.26287149
80910,23.542,,
510129,23.321,0.162,0.694652888
521029,23.165,,
722820,22.875,,
890520,22.696,,
262011,22.552,,
551349,22.318,,
60240,21.469,21.04,98.00176999
282120,21.392,4.313,20.16174271
780110,21.343,,
381111,21.233,3.775,17.77892903
270220,21.2,,
551319,19.86,,
551621,19.567,,
730519,19.436,0.009,0.046305824
550969,19.401,,
470421,19.309,,
10290,18.951,,
280120,18.94,,
30741,18.933,,
80930,18.912,,
520291,18.855,3.299,17.49668523
152200,18.686,,
291817,18.616,,
284160,18.052,,
170220,17.951,,
251720,17.851,,
30211,17.718,17.476,98.63415735
911280,17.38,2.929,16.85270426
90300,17.148,,
282410,17.096,,
60220,17.066,6.362,37.27879995
410229,16.94,,
30375,16.936,,
530110,16.747,,
260400,16.682,,
261590,16.614,,
721041,16.493,,
600121,16.291,1.076,6.604873857
750110,15.953,,
20710,15.749,,
140120,15.609,1.389,8.898712281
600129,15.343,,
130211,15.295,,
520625,14.877,,
71332,14.819,,
291524,14.683,,
510330,14.649,,
440610,14.516,,
410210,14.298,,
520614,14.039,,
291020,13.836,,
520645,13.766,3.374,24.50966148
551631,13.34,,
551634,13.307,,
262020,12.755,,
521152,12.69,,
520511,12.282,1.226,9.982087608
282810,11.786,,
721020,11.677,,
20443,11.667,,
290123,11.392,3.346,29.37148876
551012,11.2,,
580230,11,0.022,0.2
291242,10.911,,
30270,10.851,,
520522,10.622,,
70390,10.589,10.513,99.28227406
290121,10.46,,
520521,10.33,,
480550,10.185,0.037,0.363279332
400130,10.176,,
520621,9.442,,
280540,9.38,,
30233,9.275,,
290362,9.256,,
530810,9.032,,
720934,8.927,,
30342,8.739,,
151521,8.598,,
291736,8.083,,
510540,7.922,,
252510,7.826,,
871631,7.789,,
520624,7.69,,
290351,7.304,,
230650,7.13,,
550999,6.923,,
30193,6.654,,
30265,6.628,,
392093,6.464,3.947,61.06126238
520523,6.407,,
550962,6.349,,
500100,5.736,0.865,15.08019526
282911,5.717,,
520535,5.701,,
252400,5.639,,
251010,5.426,,
710210,5.375,,
120220,5.324,,
520515,5.192,,
252610,5.117,3.406,66.56243893
520524,5.06,,
850620,4.936,,
410710,4.671,2.076,44.44444444
520533,4.599,,
30739,4.532,,
910819,4.46,,
681110,4.343,,
290122,4.298,,
284130,4.138,,
151110,4.11,,
30376,3.94,3.11,78.93401015
30373,3.917,,
290713,3.806,3.594,94.42984761
530710,3.521,,
550911,3.491,,
30329,3.319,,
720430,3.13,,
30222,3.05,3.05,100
230660,2.987,,
430130,2.978,,
270120,2.962,2.301,77.6839973
520644,2.873,,
260120,2.795,,
911012,2.637,,
150430,2.636,,
282741,2.511,,
520623,2.484,,
270119,2.448,,
261610,2.431,,
252890,2.371,,
551341,2.356,,
80231,2.328,,
230500,2.224,,
370255,2.16,,
80300,2.034,0.125,6.145526057
80920,2.034,,
550520,1.997,,
520633,1.988,,
30321,1.948,,
292112,1.889,,
520514,1.873,,
520210,1.763,,
100830,1.656,,
292221,1.465,,
260700,1.416,,
551441,1.319,,
530720,1.278,,
410221,1.144,,
240290,1.049,,
120210,0.92,0.907,98.58695652
292610,0.848,,
150300,0.726,,
151221,0.711,,
20722,0.706,0.69,97.73371105
740312,0.682,,
520615,0.656,,
80940,0.651,,
71410,0.55,0.55,100
270210,0.546,,
410619,0.474,,
430190,0.471,,
370191,0.425,,
860390,0.377,,
911019,0.348,,
252921,0.297,,
20721,0.252,0.252,100
252530,0.24,,
80221,0.196,,
470319,0.17,,
200891,0.157,,
80440,0.147,,
60230,0.13,0.13,100
160231,0.104,,
30240,0.094,,
440721,0.094,,
520525,0.077,,
271390,0.063,,
10391,0.054,,
520622,0.019,,
260900,0.005,,
70970,0.002,0.002,100
121291,0.001,,
